gene,lgu_Unaffected,lgcv_Unaffected,dropr_Unaffected,dist_Unaffected,lgu_CRC,lgcv_CRC,dropr_CRC,dist_CRC,mean_diff,dist_sign,dv_score,z_score,pval
CPA6,0.21685971,1.4047892,0.8944543828264758,0.04320011178228938,0.52836245,0.914262,0.6705627705627706,0.04098394190153435,0.31150275,-1.0,-0.013939414649474648,-1.2430650935040402,0.2138438475113762
TACC1,0.45026237,1.0015938,0.7280858676207513,0.01926403992848183,0.37061766,1.0385896,0.7541125541125541,0.005295385784512734,-0.07964471,-1.0,-0.013994779856553124,-1.2484203348467953,0.21187716597435813
LRMP,0.17401843,1.4368922,0.9033989266547406,0.015025659579118231,0.0112972725,2.6359859,0.9935064935064936,0.001078473402554906,-0.16272116,-1.0,-0.014005222652751661,-1.249430422172164,0.2115076871471797
IQCM,0.7016443,0.7725459,0.5509838998211091,0.014216853304966295,0.014770461,2.4761095,0.9906204906204906,4.58438291725905e-06,-0.68687385,-1.0,-0.01402990469450772,-1.251817811245744,0.21063625844546774
STK38,0.7049592,0.7362149,0.516994633273703,0.00017882440658828356,0.7438075,0.6815635,0.46176046176046176,3.998754199991634e-05,0.03884828,-1.0,-0.014033475162367994,-1.2521631674379683,0.2105104142141041
NUMB,0.59145373,0.82463115,0.6028622540250447,0.0001967085492275376,0.5162965,0.86620027,0.6352092352092352,6.195738781460579e-05,-0.075157225,-1.0,-0.014071943182628223,-1.2558840156627302,0.20915802467971867
NIPBL,0.77464896,0.68085766,0.46511627906976744,0.00018982599958571365,0.85212356,0.602221,0.37647907647907647,4.933348538594549e-05,0.077474594,-1.0,-0.014088003757705702,-1.257437486880158,0.20859526212743318
LLGL2,0.976327,0.56083435,0.334525939177102,0.01294930974190846,0.63570654,0.7677892,0.5486291486291486,1.483824956833909e-05,-0.34062046,-1.0,-0.014091598003567568,-1.25778514301749,0.20846947016876127
NR1H4,0.32575458,1.1441951,0.8050089445438283,0.016145947582078466,0.024061544,2.28795,0.9861471861471861,0.0022982244895987697,-0.30169305,-1.0,-0.014096491251255533,-1.2582584460845552,0.20829830394518067
CLTC,0.41308898,0.9884461,0.7227191413237924,0.00018464696110043611,0.55658346,0.83156425,0.605916305916306,4.455773542640616e-05,0.14349449,-1.0,-0.014098212210503738,-1.2584249071636606,0.20823812886696746
SEMA6A,0.6950759,0.7479562,0.5295169946332737,0.00013798570935717622,0.052297268,1.899143,0.9666666666666667,6.121356646994367e-06,-0.64277864,-1.0,-0.01410456818276318,-1.2590396933662826,0.2080159951067242
FBXO22,0.20723462,1.3442768,0.8801431127012522,0.011065490566774413,0.23004955,1.2378116,0.8466089466089466,3.374713402378059e-05,0.02281493,-1.0,-0.014116792731323012,-1.2602221220303957,0.20758924463718875
CR2,0.1586076,1.4791825,0.9159212880143113,0.015409889458958492,0.005563991,3.0676281,0.9972582972582973,0.001498674175482853,-0.15304361,-1.0,-0.014117260519852839,-1.2602673692281716,0.207572927091058
SPDEF,0.08072192,1.8142529,0.962432915921288,0.013783491215085276,0.0014737492,3.4603863,0.9987012987012988,0.0005631189979031969,-0.079248175,-1.0,-0.014119623582620623,-1.2604959382536904,0.2074905122164381
PPARGC1B,0.34983647,1.1019,0.7871198568872988,0.010920804158605827,0.066530205,1.7634557,0.9552669552669553,3.488496059970422e-05,-0.28330627,-1.0,-0.01412768111189092,-1.2612753088394013,0.20720967392258194
LINC01006,0.15290014,1.4940727,0.9159212880143113,0.01370930585227266,0.21816747,1.2674087,0.8565656565656565,5.13758072406757e-06,0.065267324,-1.0,-0.014136491232105731,-1.2621274743508952,0.20690292050193948
ENPEP,0.05940305,2.0240777,0.9731663685152058,0.01690357272228287,0.21867847,1.2741375,0.859018759018759,0.0030707197056197588,0.15927543,-1.0,-0.014144737642967158,-1.2629251146507294,0.20661609326153885
MIB1,0.5513094,0.86392045,0.6332737030411449,0.0001573370231717845,0.4523997,0.9358551,0.687012987012987,1.743993468297659e-05,-0.098909706,-1.0,-0.01419521336169593,-1.2678074165512436,0.2048667329918341
EMP1,0.35081002,1.1061512,0.7889087656529516,0.014343035491096435,0.057481546,1.8543609,0.962914862914863,0.0006442917469441595,-0.29332846,-1.0,-0.014196787312916233,-1.2679596581681585,0.20481235752039328
UPF2,0.55063236,0.86537313,0.631484794275492,0.00015323229325846786,0.4615768,0.92705923,0.6808080808080809,1.1619670147061103e-05,-0.08905557,-1.0,-0.014231136771293127,-1.27128213539362,0.20362829543155003
TMPRSS4,0.6537842,0.7774749,0.556350626118068,0.00016939956186472847,0.3579989,1.0417422,0.756998556998557,3.0102245450413755e-05,-0.2957853,-1.0,-0.014255501148445981,-1.2736387981192647,0.2027914555357162
VPS13B,0.8472076,0.6296853,0.40966010733452596,0.00018801887414115272,0.855945,0.60005164,0.3735930735930736,4.7482048995756566e-05,0.008737385,-1.0,-0.014300522047839017,-1.2779934785122393,0.20125172572565475
SMC5,0.44945306,0.956412,0.6994633273703041,0.00015940296911190442,0.5477661,0.8428875,0.6152958152958153,1.6475071981688253e-05,0.09831303,-1.0,-0.01430309430630974,-1.2782422821496418,0.20116401186163202
TMC4,0.56722915,0.85038286,0.6207513416815742,0.0001573682862740145,0.2609104,1.18572,0.8265512265512266,1.535038103148281e-05,-0.30631876,-1.0,-0.014304387911490614,-1.278367407084802,0.20111991054095535
ADD1,0.5777795,0.84010774,0.6118067978533095,0.0001685795613048309,0.2652194,1.1761024,0.8212121212121212,3.051000036132912e-05,-0.31256008,-1.0,-0.014314318872852366,-1.2793279868001886,0.20078158115750844
ZBTB16,0.6344277,0.8270378,0.5992844364937389,0.014552017114687666,0.0033689835,3.1944664,0.997979797979798,3.458365190782246e-06,-0.63105875,-1.0,-0.014321705584388398,-1.2800424720354497,0.20053019911831926
CNIH4,0.13526541,1.4591181,0.9051878354203936,0.00014540218962780948,0.1130735,1.5540229,0.926984126984127,2.2136532790702903e-06,-0.022191912,-1.0,-0.014325700109609589,-1.2804288454952093,0.2003943545442599
PRR14L,0.54181236,0.87073994,0.6386404293381037,0.00016826864848891636,0.27345705,1.1626085,0.8167388167388168,2.6437938175899843e-05,-0.2683553,-1.0,-0.014331408965962729,-1.2809810389245382,0.20020032615566197
DENND1B,0.68351406,0.7534646,0.5330948121645797,0.00017535198095950652,0.6786036,0.7318303,0.5132756132756133,3.2068541983418986e-05,-0.004910469,-1.0,-0.014346588083724578,-1.2824492505194047,0.19968509678266733
ASH1L,0.8867549,0.60013413,0.37924865831842575,0.00020052378069036834,0.8193579,0.62504405,0.4004329004329004,5.95390930868964e-05,-0.067397,-1.0,-0.01436443707002623,-1.2841757071591027,0.19908048312573334
MBOAT1,0.36683962,1.0848727,0.7728085867620751,0.013129152248408311,0.16024792,1.3989587,0.8953823953823954,1.285262768170424e-05,-0.2065917,-1.0,-0.014365211829065777,-1.2842506463105698,0.19905426939423876
KDM6A,0.734413,0.7140759,0.5026833631484794,0.0001542769917422715,0.5062975,0.88199085,0.6489177489177489,1.7143948311811325e-05,-0.2281155,-1.0,-0.014365495034415409,-1.2842780395612565,0.1990446878588068
SCMH1,0.4124407,1.0396286,0.7513416815742398,0.018080747825735956,0.5569842,0.8410871,0.6134199134199134,0.0037218291216902424,0.1445435,-1.0,-0.014396326998658756,-1.2872602845180992,0.19800358137064
PPIP5K2,0.47796017,0.9260627,0.6851520572450805,0.00018052200651448572,0.3606106,1.0374043,0.7551226551226551,3.707190503294442e-05,-0.117349565,-1.0,-0.014425809630262711,-1.2901120142593958,0.19701176905508921
TAF4,0.23344809,1.2338666,0.8407871198568873,0.00016565340710502242,0.36670443,1.0323071,0.7503607503607503,2.1279851108255556e-05,0.13325635,-1.0,-0.014457459605524008,-1.2931733819478834,0.19595109961960966
RSRP1,0.6267068,0.8008133,0.5796064400715564,0.0001545855145649425,0.3216681,1.0930566,0.7838383838383839,1.0032330655580985e-05,-0.3050387,-1.0,-0.014478358858576413,-1.2951948779357934,0.19525301132904405
DPEP1,0.0513014,2.1114037,0.9785330948121646,0.016492919412590814,0.5381422,0.8565889,0.6261183261183261,0.0022959928006452174,0.4868408,-1.0,-0.01448036855233959,-1.2953892670782665,0.1951859786725596
ZNF644,0.6105835,0.80893546,0.5867620751341681,0.00019748478529758886,0.55520004,0.831466,0.6066378066378066,5.32513731208547e-05,-0.055383444,-1.0,-0.01452376463434472,-1.2995867857859649,0.19374263108879664
PARP8,0.2076846,1.3553891,0.8837209302325582,0.015991709332357055,0.5340357,0.8588544,0.6291486291486291,0.0015764596508027898,0.32635108,-1.0,-0.014524928622584924,-1.2996993734249414,0.19370402521205676
KMT2C,0.89532727,0.5973679,0.37209302325581395,0.0002012285748103566,0.99852455,0.49235642,0.2571428571428571,0.00012602154738068684,0.10319728,-1.0,-0.014534195250288321,-1.3005956949670032,0.19339688140105915
WDR43,0.16958986,1.4401833,0.9033989266547406,0.011859214838658191,0.5600731,0.8306169,0.6044733044733045,2.8637488823382153e-05,0.3904832,-1.0,-0.014568785678229898,-1.3039414801550504,0.1922535358760269
CDK5RAP3,0.29704282,1.1833173,0.8264758497316637,0.014767699645883361,0.19910872,1.3082511,0.8702741702741703,6.365047657178136e-06,-0.0979341,-1.0,-0.014579354514182656,-1.3049637587705494,0.1919051886663925
ZNF148,0.6183786,0.8019647,0.5796064400715564,0.00020382867585395491,0.56719786,0.8202433,0.5968253968253968,5.885543286322453e-05,-0.05118072,-1.0,-0.014579453526622991,-1.304973335823394,0.19190192742766454
ITCH,0.5663759,0.84619594,0.6225402504472272,0.00019386504602093656,0.7196064,0.6977144,0.4806637806637807,5.0990139969058484e-05,0.15323049,-1.0,-0.014589941212792643,-1.3059877651650194,0.19155671828221044
ARHGAP18,0.36868104,1.0811108,0.774597495527728,0.012292890452881636,0.44484952,0.942923,0.6922077922077922,2.3671056337777844e-05,0.07616848,-1.0,-0.014612155682797534,-1.3081364765029713,0.1908270232713496
ANKRD18A,0.20606327,1.3609134,0.8855098389982111,0.016798201768189396,0.25727147,1.1991457,0.8318903318903319,0.0021789566929131332,0.051208198,-1.0,-0.014648531931953717,-1.311654996592663,0.1896365676982139
USP10,0.22986956,1.2957587,0.8640429338103757,0.010109239935379523,0.33819023,1.0648955,0.7686868686868686,4.6127520828567774e-05,0.10832067,-1.0,-0.014660823411070957,-1.3128438991653375,0.18923555410062853
ABTB2,0.48797008,0.95808464,0.7012522361359571,0.015381367680587553,0.11948134,1.5351429,0.9232323232323232,0.001211237300632147,-0.36848873,-1.0,-0.014684060470056295,-1.3150915211923977,0.1884791458170596
RBM47,0.90604055,0.59240663,0.370304114490161,0.00015274019873898017,0.34127373,1.0643413,0.7696969696969697,2.3705639791384227e-05,-0.5647668,-1.0,-0.014688315432088466,-1.315503085598799,0.18834088101826718
MAP3K1,0.21588178,1.2710298,0.853309481216458,0.00014504486848007414,0.35119337,1.0553782,0.7636363636363637,3.742007947688512e-06,0.13531159,-1.0,-0.014697115218125844,-1.3163542515291995,0.18805516978368209
PRPF4B,0.5236298,0.88854206,0.6511627906976745,0.00015477925679633012,0.5497245,0.8422469,0.6137085137085138,1.3031037658623972e-05,0.026094735,-1.0,-0.01471227226248457,-1.3178203280575285,0.18756380129525985
TMTC2,0.33925697,1.1372883,0.8014311270125224,0.023410539790717656,0.3107392,1.1252505,0.7997113997113997,0.008749810304318578,-0.028517783,-1.0,-0.014741879264157121,-1.320684087587356,0.18660672197916273
SMIM2-AS1,0.67974406,0.7901551,0.5724508050089445,0.018236466400110268,0.19958529,1.3187512,0.8731601731601731,0.004782782264391881,-0.48015878,-1.0,-0.014751178849472633,-1.3215835969792655,0.18630684843915946
BTBD9,0.9831435,0.5494665,0.3220035778175313,0.01342249740487158,0.6857324,0.73239934,0.5142857142857142,0.00290028347036526,-0.29741108,-1.0,-0.014769441796296993,-1.3233500942622203,0.18571897987383634
HMGCS2,0.46779215,0.9769388,0.7155635062611807,0.015521350584616463,0.008014813,2.7966495,0.9955266955266955,0.0008065783749925512,-0.45977736,-1.0,-0.01479809469903151,-1.3261215678538631,0.1847994331858227
LRRFIP2,0.8491944,0.630935,0.41323792486583183,0.00014748044922584285,0.38886428,1.0077361,0.7363636363636363,1.1467467355764891e-05,-0.46033013,-1.0,-0.014824957113175998,-1.3287198550884594,0.18394041186679333
MTMR3,0.47264057,0.93256634,0.6887298747763864,0.00016839120677441779,0.33103386,1.078481,0.7773448773448773,2.1166833748556072e-05,-0.14160672,-1.0,-0.014833836880458987,-1.3295787572650648,0.18365710099920385
ZFAND3,1.0076104,0.5358864,0.3094812164579606,0.013073308825831428,0.8683407,0.59184515,0.3658008658008658,3.7452002721284386e-05,-0.13926977,-1.0,-0.014836573997038766,-1.3298435069271983,0.18356983791513626
ARHGAP32,0.7159538,0.7266626,0.5080500894454383,0.0001876193589248371,0.7812453,0.6532445,0.43362193362193363,4.466482181958111e-05,0.065291464,-1.0,-0.014903600823091756,-1.3363267271460597,0.18144250428651754
ARHGAP17,0.659388,0.76828265,0.552772808586762,0.0002008833888943526,0.34635693,1.0527823,0.7626262626262627,5.410625218074401e-05,-0.31303108,-1.0,-0.014918541871718205,-1.337771911324547,0.18097080092037654
FAM95C,0.17496848,1.4287493,0.9033989266547406,0.013703364449825934,0.22455518,1.252852,0.8515151515151516,1.336171227540666e-05,0.0495867,-1.0,-0.014924198967848962,-1.3383190982073925,0.18079243874692952
TET3,0.32035756,1.1386926,0.8032200357781754,0.008495495745441077,0.5004271,0.8806149,0.6476190476190476,6.488299051821323e-05,0.18006957,-1.0,-0.014928626484586932,-1.33874735309764,0.18065293497893675
COA1,0.32173887,1.137542,0.8050089445438283,0.009569859560222686,0.6491273,0.7522675,0.5341991341991342,5.583446335099529e-05,0.32738844,-1.0,-0.014943813904804568,-1.3402163677537942,0.18017501178155504
CASC4,0.54245913,0.869968,0.6386404293381037,0.00016971142289869942,0.36276287,1.0372169,0.7529581529581529,2.17714738788184e-05,-0.17969626,-1.0,-0.014949475494569443,-1.340763989286783,0.17999709140756437
MKRN1,0.46729976,0.9394808,0.6905187835420393,0.00015457906867976648,0.30212379,1.1219659,0.797979797979798,5.592307776544165e-06,-0.16517597,-1.0,-0.014975423974791895,-1.3432738755746099,0.17918330805612914
ATAD2B,0.64661855,0.77716947,0.5581395348837209,0.00021793220147677108,0.66949326,0.7346578,0.5165945165945166,7.045862597379851e-05,0.022874713,-1.0,-0.014988090907677342,-1.3444990941957178,0.17878704913893073
PHKA2,0.39305443,1.0546553,0.7620751341681574,0.014133078282726507,0.1576259,1.4070221,0.896969696969697,9.409281177068243e-06,-0.23542853,-1.0,-0.01502920719795349,-1.3484760983318256,0.17750530268390818
OGDH,0.5349418,0.87747675,0.6475849731663685,0.0001637168144892367,0.4995479,0.88851845,0.6533910533910534,1.3968052198261935e-05,-0.035393894,-1.0,-0.015045334806005962,-1.3500360533642328,0.1770044184392061
GATAD2B,0.51495993,0.8937651,0.6565295169946332,0.00017274174231215534,0.42991173,0.9588785,0.7051948051948052,2.4569642148619717e-05,-0.0850482,-1.0,-0.015077899021961163,-1.3531858516722302,0.17599626404451185
APOA4,0.04193095,2.2403295,0.9856887298747764,0.015726060453280667,0.0030714052,3.2754247,0.9984126984126984,0.0007421274535012528,-0.038859546,-1.0,-0.015082157614566242,-1.3535977672485298,0.1758647396459585
MED13,0.688859,0.74468786,0.5295169946332737,0.00020382833255512474,0.93593216,0.5432363,0.31096681096681095,5.4498260291728545e-05,0.24707317,-1.0,-0.015121092196479531,-1.3573637440004886,0.1746656623274332
ELF2,0.570606,0.8445361,0.6207513416815742,0.0001793245696035936,0.33349192,1.0732709,0.7731601731601732,3.296666480503307e-05,-0.23711407,-1.0,-0.015165495783595242,-1.3616587143986243,0.1733056162611626
RB1CC1,0.5769481,0.8438034,0.6153846153846154,0.00014392161421842575,0.48382702,0.90690315,0.6666666666666666,1.317752270965243e-05,-0.09312108,-1.0,-0.015207756875333517,-1.3657464503181522,0.17201855937117294
GPATCH8,0.5444285,0.86271155,0.6368515205724508,0.00021145163977057436,0.6107984,0.78220713,0.5629148629148629,6.549658995090856e-05,0.06636989,-1.0,-0.015261849112828296,-1.3709785627194222,0.1703816388181143
HP1BP3,0.53980756,0.8699588,0.6368515205724508,0.00018969705172446373,0.52027655,0.86541307,0.6347763347763348,3.709154439000017e-05,-0.019531012,-1.0,-0.01528011206869191,-1.3727450608767056,0.16983161544694791
ANXA4,0.4851411,0.91844857,0.6744186046511628,0.00019082192105865123,0.75183344,0.6752826,0.45584415584415583,3.973352332151029e-05,0.26669234,-1.0,-0.015291524912101378,-1.3738489767489634,0.16948857259825445
SOS1,0.57974,0.8354795,0.6082289803220036,0.00019279298596659017,0.7060138,0.7094623,0.49163059163059164,4.0727667662069625e-05,0.12627381,-1.0,-0.015317450031569427,-1.3763566034502306,0.1687112564999298
SRSF4,0.53740937,0.871537,0.6404293381037567,0.00019121645100719022,0.3625834,1.0346346,0.7525252525252525,3.843764991358651e-05,-0.17482597,-1.0,-0.015343140987407477,-1.378841580498069,0.16794360338990666
SLC39A11,0.38476387,1.0688927,0.7656529516994633,0.016491674235883578,0.51334023,0.8782784,0.6447330447330447,0.00151641053912745,0.12857637,-1.0,-0.015378288369042599,-1.3822412374514912,0.1668976421356485
SPRED1,0.3204305,1.1431322,0.8050089445438283,0.011094735190989163,0.4787418,0.90467113,0.6665223665223665,4.4142256625527854e-05,0.1583113,-1.0,-0.015393073096846203,-1.3836713013806843,0.1664591248936078
LINC01725,0.14609413,1.5206907,0.9177101967799642,0.014866532983882623,0.005777258,2.858665,0.9958152958152958,0.000587975834297981,-0.14031687,-1.0,-0.015402454209542806,-1.3845786965699174,0.1661813292529306
GPBP1L1,0.5855457,0.82792246,0.6028622540250447,0.00021336085583915408,0.41220355,0.9731655,0.7134199134199134,6.078465185874651e-05,-0.17334217,-1.0,-0.01543839536100753,-1.3880551315077891,0.16512025786176077
BOD1L1,0.56166154,0.8544729,0.6225402504472272,0.00016507516338644683,0.2910945,1.1377249,0.8047619047619048,1.2980877390997017e-05,-0.27056703,-1.0,-0.015460551363349393,-1.3901981875170106,0.16446870370576372
RIPOR2,0.28591347,1.2060083,0.8318425760286225,0.015819340431815168,0.02425237,2.2483144,0.9842712842712843,0.000791429115883355,-0.2616611,-1.0,-0.01547153997909024,-1.3912610696485925,0.16414627445625185
RNF152,0.7138717,0.76428854,0.5438282647584973,0.015671350504995338,0.009723099,2.6718457,0.9937950937950938,2.8742658228958496e-06,-0.7041486,-1.0,-0.015581197299142736,-1.4018677564988469,0.1609547405181173
SLC44A1,0.6116516,0.8077349,0.5885509838998211,0.00019701068620072982,0.7105356,0.70561016,0.48643578643578644,5.0705153429266006e-05,0.09888399,-1.0,-0.015588721261755225,-1.402595517447824,0.16073748926889309
PHF3,0.67240876,0.7603731,0.5420393559928444,0.0001852865265126439,0.68914837,0.72400105,0.5047619047619047,3.193622956439557e-05,0.016739607,-1.0,-0.015595950974543454,-1.4032948168609896,0.16052894317479893
SLC20A1,0.6036169,0.8562663,0.6261180679785331,0.018865179674162545,0.24734311,1.2214705,0.8396825396825397,0.004216595676528974,-0.35627377,-1.0,-0.015640823982849387,-1.4076351923772072,0.159239121022825
SETD2,0.66699004,0.7612336,0.5438282647584973,0.00021362710906708428,0.5308903,0.8527832,0.6252525252525253,5.7686945605450905e-05,-0.13609976,-1.0,-0.015657399749850115,-1.4092384959213329,0.15876465828982544
FOS,0.3307746,1.1529981,0.8085867620751341,0.025416569844872262,0.16137885,1.4292948,0.9025974025974026,0.010128657120181348,-0.16939576,-1.0,-0.01572337210795096,-1.4156197219335456,0.1568868738631748
PPP1R12A,0.5904994,0.8245911,0.6028622540250447,0.00020330933313910792,0.54540426,0.84083146,0.6137085137085138,5.1263732295403475e-05,-0.045095146,-1.0,-0.015725951733193022,-1.4158692381274527,0.1568137930212441
ZMYM4,0.2997041,1.1768848,0.8211091234347049,0.012556919848784655,0.5677507,0.82354313,0.5984126984126984,3.190265677417284e-05,0.2680466,-1.0,-0.01573534788520701,-1.4167780880059837,0.15654781803887774
FAF1,0.73284113,0.7134764,0.49552772808586765,0.00018847464568269373,0.80002964,0.6412907,0.4187590187590188,3.157672940258985e-05,0.0671885,-1.0,-0.015744219824600243,-1.4176362330240584,0.15629699599119062
EDIL3,0.2316372,1.3052144,0.8658318425760286,0.015544996849939395,0.014448499,2.4646459,0.9906204906204906,0.0002906140759809936,-0.2171887,-1.0,-0.015746764745983154,-1.4178823924610584,0.15622510382106092
ACTR3,0.5139779,0.89003825,0.6565295169946332,0.00020644335738236462,0.5132587,0.870261,0.6391053391053391,5.037681169828034e-05,-0.00071918964,-1.0,-0.015746996368289357,-1.4179047963030293,0.1562185619057368
PIP5K1B,0.9222111,0.60892177,0.38461538461538464,0.016419320548901613,1.0815293,0.4550483,0.21154401154401153,0.008138771313284995,0.15931815,-1.0,-0.015760416308801102,-1.41920285015378,0.15583988527356896
CHD9,0.87470806,0.60833913,0.3881932021466905,0.0002006851139744238,0.87312585,0.5884969,0.3603174603174603,4.3569935015852046e-05,-0.0015822053,-1.0,-0.015783652235580443,-1.4214503626673625,0.15518587414913942
RPH3AL,0.19024819,1.3859898,0.8908765652951699,0.011708886276545092,0.18941137,1.3196734,0.8734487734487735,4.208991537181084e-05,-0.0008368194,-1.0,-0.015786974127069104,-1.4217716751228728,0.15509254488280355
ADAM10,0.5425659,0.867924,0.6368515205724508,0.00018491316353433363,0.5375069,0.8505883,0.6238095238095238,2.7900887742448136e-05,-0.005059004,-1.0,-0.015821497945864772,-1.4251110174911277,0.15412511237623394
DISP2,0.1379512,1.5509619,0.9266547406082289,0.015690411719404208,0.008725252,2.702443,0.9942279942279942,0.00016055886029346599,-0.12922594,-1.0,-0.015834110695913853,-1.4263309952365903,0.15377282177258644
TRPM4,0.59469163,0.82520795,0.6010733452593918,0.0001719213045269328,0.11413926,1.5444293,0.9253968253968254,1.620615222592076e-05,-0.48055238,-1.0,-0.015865679743259663,-1.4293845351115166,0.15289374084302776
BCOR,0.16382012,1.4608552,0.9105545617173524,0.013994591769058424,0.16642055,1.3808848,0.8903318903318903,1.9189662754100927e-05,0.0026004314,-1.0,-0.01586607553218261,-1.4294228180931043,0.15288274390729173
APPL2,0.8664872,0.6481432,0.4275491949910555,0.014300649045751459,0.2712571,1.168111,0.8194805194805195,1.670321503349709e-05,-0.5952301,-1.0,-0.015879744747791594,-1.4307449832653305,0.15250331596790478
CRLS1,0.19304602,1.3737895,0.8872987477638641,0.00952853314985554,0.67348886,0.73236686,0.5138528138528139,6.46474616546584e-05,0.48044282,-1.0,-0.015892263030899547,-1.4319558236247825,0.15215646450338194
DDX17,0.9249945,0.5689921,0.34525939177101966,0.0002517778398200896,0.7123938,0.6980392,0.47893217893217893,0.00010841407062051452,-0.21260071,-1.0,-0.01591075796899942,-1.4337447604385425,0.15164511384659596
GNA14,0.18345742,1.4298134,0.8998211091234347,0.02108999761333853,0.17106345,1.3883222,0.8927849927849928,0.005187977263656892,-0.012393966,-1.0,-0.0159186941704537,-1.4345123954998935,0.15142609435602283
GNAQ,0.93317044,0.5773149,0.35062611806797855,0.01574569995615534,0.8866154,0.5832904,0.35425685425685427,0.003378667439466785,-0.046555042,-1.0,-0.015918912880130382,-1.4345335503580514,0.15142006192462287
CCDC93,0.44358373,0.95920783,0.7066189624329159,0.00017369717682518164,0.3506094,1.0536077,0.7626262626262627,1.465750308444459e-05,-0.092974335,-1.0,-0.015928877725855405,-1.435497407563989,0.15114540654880204
USP33,0.52113676,0.8878603,0.6529516994633273,0.00017540278776787037,0.2988012,1.124967,0.7997113997113997,1.620896901055709e-05,-0.22233555,-1.0,-0.01594488684245286,-1.43704590142119,0.15070495138594375
EXOC4,0.8324801,0.64162296,0.4221824686940966,0.00017345501158055738,1.0782485,0.4433399,0.2041847041847042,9.42043990641732e-05,0.24576843,-1.0,-0.01598089962095698,-1.4405292645383803,0.1497177166360555
PPP6R3,0.7997947,0.657111,0.4400715563506261,0.00024429856872785707,0.73205817,0.6846992,0.46695526695526696,8.646297215893956e-05,-0.06773651,-1.0,-0.015996206314021093,-1.442009815950418,0.14929960449566182
HDAC9,0.41037497,1.0459697,0.7584973166368515,0.022160026812385453,0.07690679,1.7750709,0.9554112554112554,0.008599999144724778,-0.33346817,-1.0,-0.01600062339789724,-1.4424370617142501,0.1491791148478705
CHD6,0.349748,1.104107,0.7889087656529516,0.012443451404773858,0.7277988,0.69404733,0.4743145743145743,3.65291913909206e-05,0.37805083,-1.0,-0.016017396986702105,-1.444059499721334,0.14872223921952443
LRRFIP1,0.6878458,0.7484576,0.5330948121645797,0.00017763381617819392,0.5432985,0.8467454,0.6190476190476191,1.6885398061280544e-05,-0.14454734,-1.0,-0.016075555618411938,-1.4496849371649096,0.14714639806877527
TMEM87A,0.6602777,0.76927406,0.5491949910554562,0.00019498242733584015,0.56597173,0.82441044,0.6,3.385777878516764e-05,-0.09430599,-1.0,-0.016123301635623394,-1.4543032066307904,0.1458622618355332
NEO1,0.73591244,0.7068764,0.4919499105545617,0.00021790880358643606,0.5990962,0.79287565,0.5725829725829726,5.9372781602854236e-05,-0.13681626,-1.0,-0.016127112198952263,-1.4546717862379979,0.14576014695760442
CHD2,0.5930272,0.82694334,0.6010733452593918,0.0001707935532635826,0.6217023,0.7800164,0.5591630591630592,1.0291021150817777e-05,0.028675139,-1.0,-0.01615129637049436,-1.4570110184402536,0.14511333873263288
NEURL1,0.12765871,1.592284,0.9338103756708408,0.016254037278754047,0.029664015,2.1465843,0.9812409812409812,2.1898172209935167e-06,-0.09799469,-1.0,-0.01617361224489456,-1.459169538194696,0.14451845070262426
PDE7A,0.36885756,1.0874914,0.778175313059034,0.01669951932212354,0.343321,1.0662721,0.7694083694083694,0.0005202315333032002,-0.025536567,-1.0,-0.016182688550922596,-1.460047450729403,0.14427703335346864
SLC6A19,0.2366207,1.2940423,0.8658318425760286,0.016123479036648684,0.0006794041,4.091929,0.9997113997113997,9.00693005098793e-06,-0.23594129,-1.0,-0.016194207552983543,-1.461161634877159,0.1439710888877912
HOXA3,0.34995916,1.1104127,0.7942754919499105,0.017356229776379104,0.35534045,1.051441,0.7614718614718615,0.0011333233256877614,0.005381286,-1.0,-0.016237909940867976,-1.4653887812516702,0.14281487650076663
SOS2,0.5463153,0.86630464,0.6350626118067979,0.00017245114855981422,0.3977923,0.99676603,0.7294372294372294,1.3091865198231814e-05,-0.148523,-1.0,-0.016243144984446314,-1.465895144783592,0.14267685488186332
LRRK1,0.49373966,0.90963244,0.669051878354204,0.00019694343491179843,0.34814498,1.0534933,0.7632034632034632,3.475844382044777e-05,-0.14559469,-1.0,-0.01626242286603005,-1.4677598123953581,0.14216947729170815
KMT2E,0.95336306,0.5536244,0.32558139534883723,0.00023927588952493096,0.9574883,0.5196388,0.28585858585858587,0.00014074563559051648,0.0041252375,-1.0,-0.01626438355423448,-1.4679494614382624,0.14211795135774574
AC137770.1,0.17137985,1.4466432,0.9069767441860465,0.016206176824228247,0.1469506,1.4400128,0.9046176046176047,1.4300212118652118e-06,-0.024429247,-1.0,-0.016336134286431176,-1.4748896050358122,0.1402422254604334
PLEKHA6,0.65161383,0.7791835,0.5581395348837209,0.00016913428262317655,0.6431063,0.76289773,0.5434343434343434,5.846667712535908e-06,-0.00850755,-1.0,-0.01634201554150681,-1.475458473861385,0.14008932466543156
CTNND1,0.6799311,0.7495505,0.5366726296958855,0.00021834798062650887,0.426836,0.95734835,0.7043290043290044,5.6131359775314367e-05,-0.2530951,-1.0,-0.016373144066580046,-1.4784694038877986,0.13928218062254416
PAWR,0.64182323,0.783492,0.5617173524150268,0.00020168248165366802,0.70091534,0.7140331,0.4948051948051948,4.066384770399241e-05,0.059092104,-1.0,-0.016376637837060736,-1.478807341468232,0.13919181317223783
